EventID,Locality,Station,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,SampleID,ImageFilePath,ScientificName,AphiaID,IndividualCount,Density,Size,Condition,WeightInKg,AssociatedTaxa,Habitat,Substrate
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Antipatharia,22549,1,0.001300315738,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Asbestopluma,131893,5,0.006501578692,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Balticina,146534,3,0.003900947215,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Chrysopathes,267316,82,0.1066258905,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Chrysopathes formosa,289659,8,0.01040252591,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Cladopathidae,266961,62,0.08061957578,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Clavulariidae,125270,1,0.001300315738,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Demospongiae,164811,2,0.002600631477,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Gersemia,146953,3,0.003900947215,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Hexactinellida,22612,1,0.001300315738,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Isidella tentaculum,582522,26,0.0338082092,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Keratoisididae,1544106,89,0.1157281007,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Paragorgiidae,125281,35,0.04551105084,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Parantipathes,103306,2,0.002600631477,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Parastenella,267700,2,0.002600631477,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Pennatulacea,1367,3,0.003900947215,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Plexauridae,125277,2,0.002600631477,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Schizopathidae,266964,6,0.00780189443,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Stylasteridae,22805,6,0.00780189443,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Swiftia,125314,24,0.03120757772,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T050900,Eastern Gulf of Alaska,,58.99844,-141.3372,59.00176,-141.33434,604.755,636.297,4.01502386,,,7/1/2018,20:31:26,,,Umbellula lindahli,128531,3,0.003900947215,,Live,,Embassichthys bathybius; Anoplopoma fimbria; Sebastolobus alascanus; Sebastolobus altivelis; Pleuronectidae; Macrouridae; Sebastolobus; Teleostei,,Cobble-mixed coarse
D20220702-T140011,Eastern Gulf of Alaska,,59.27791,-142.05426,59.28138,-142.056,388.324,394.644,4.574535816,,,7/1/2018,5:13:04,,,Balticina,146534,1,0.001367059992,,Live,,Glyptocephalus zachirus; Sebastolobus alascanus; Sebastes borealis; Teleostei; Sebastolobus; Pleuronectidae; Sebastes; Agonidae,,Sand-cobble
D20220702-T140011,Eastern Gulf of Alaska,,59.27791,-142.05426,59.28138,-142.056,388.324,394.644,4.574535816,,,7/1/2018,5:13:04,,,Heteropolypus ritteri,724715,1,0.001367059992,,Live,,Glyptocephalus zachirus; Sebastolobus alascanus; Sebastes borealis; Teleostei; Sebastolobus; Pleuronectidae; Sebastes; Agonidae,,Sand-cobble
D20220702-T140011,Eastern Gulf of Alaska,,59.27791,-142.05426,59.28138,-142.056,388.324,394.644,4.574535816,,,7/1/2018,5:13:04,,,Pennatulacea,1367,11,0.01503765991,,Live,,Glyptocephalus zachirus; Sebastolobus alascanus; Sebastes borealis; Teleostei; Sebastolobus; Pleuronectidae; Sebastes; Agonidae,,Sand-cobble
D20220702-T151209,Eastern Gulf of Alaska,,59.36755,-142.14659,59.36568,-142.15359,243.421,249.795,5.803574791,,,7/1/2018,6:12:16,,,Balticina,146534,13,0.01724273357,,Live,,Sebastolobus alascanus; Cottidae; Lycodes; Pleuronectidae; Sebastes; Lepidopsetta bilineata; Sebastolobus; Agonidae,,Mud-sand
D20220702-T151209,Eastern Gulf of Alaska,,59.36755,-142.14659,59.36568,-142.15359,243.421,249.795,5.803574791,,,7/1/2018,6:12:16,,,Pennatulacea,1367,57,0.07560275488,,Live,,Sebastolobus alascanus; Cottidae; Lycodes; Pleuronectidae; Sebastes; Lepidopsetta bilineata; Sebastolobus; Agonidae,,Mud-sand
D20220702-T151209,Eastern Gulf of Alaska,,59.36755,-142.14659,59.36568,-142.15359,243.421,249.795,5.803574791,,,7/1/2018,6:12:16,,,Virgulariidae,128488,2,0.002652728241,,Live,,Sebastolobus alascanus; Cottidae; Lycodes; Pleuronectidae; Sebastes; Lepidopsetta bilineata; Sebastolobus; Agonidae,,Mud-sand
D20220702-T170257,Eastern Gulf of Alaska,,59.5236,-142.45654,59.52408,-142.46545,708.928,732.605,3.809719707,,,7/2/2018,8:31:19,,,Balticina,146534,6,0.006251768233,,Live,,Macrouridae; Pleuronectidae; Anoplopoma fimbria; Agonidae; Lycodes; Sebastolobus; Teleostei,,Mud-mud
D20220702-T170257,Eastern Gulf of Alaska,,59.5236,-142.45654,59.52408,-142.46545,708.928,732.605,3.809719707,,,7/2/2018,8:31:19,,,Pennatulacea,1367,1,0.001041961372,,Live,,Macrouridae; Pleuronectidae; Anoplopoma fimbria; Agonidae; Lycodes; Sebastolobus; Teleostei,,Mud-mud
D20220702-T185056,Eastern Gulf of Alaska,,59.55779,-142.34916,59.55665,-142.35681,257.798,264.007,5.97741954,,,7/2/2018,9:59:41,,,Balticina,146534,15,0.01637443888,,Live,,Glyptocephalus zachirus; Lycodes; Teleostei; Pleuronectidae; Microstomus pacificus; Sebastolobus; Sebastes; Agonidae,,Mud-sand
D20220702-T185056,Eastern Gulf of Alaska,,59.55779,-142.34916,59.55665,-142.35681,257.798,264.007,5.97741954,,,7/2/2018,9:59:41,,,Balticina willemoesi,1393616,9,0.009824663331,,Live,,Glyptocephalus zachirus; Lycodes; Teleostei; Pleuronectidae; Microstomus pacificus; Sebastolobus; Sebastes; Agonidae,,Mud-sand
D20220702-T185056,Eastern Gulf of Alaska,,59.55779,-142.34916,59.55665,-142.35681,257.798,264.007,5.97741954,,,7/2/2018,9:59:41,,,Pennatulacea,1367,15,0.01637443888,,Live,,Glyptocephalus zachirus; Lycodes; Teleostei; Pleuronectidae; Microstomus pacificus; Sebastolobus; Sebastes; Agonidae,,Mud-sand
D20220702-T185056,Eastern Gulf of Alaska,,59.55779,-142.34916,59.55665,-142.35681,257.798,264.007,5.97741954,,,7/2/2018,9:59:41,,,Stylasteridae,22805,447,0.4879582788,,Live,,Glyptocephalus zachirus; Lycodes; Teleostei; Pleuronectidae; Microstomus pacificus; Sebastolobus; Sebastes; Agonidae,,Mud-sand
D20220702-T185056,Eastern Gulf of Alaska,,59.55779,-142.34916,59.55665,-142.35681,257.798,264.007,5.97741954,,,7/2/2018,9:59:41,,,Virgulariidae,128488,1,0.001091629259,,Live,,Glyptocephalus zachirus; Lycodes; Teleostei; Pleuronectidae; Microstomus pacificus; Sebastolobus; Sebastes; Agonidae,,Mud-sand
D20220702-T195938,Eastern Gulf of Alaska,,59.64552,-142.31798,59.64143,-142.3183,229.209,232.989,5.900519472,,,7/2/2018,11:11:02,,,Virgulariidae,128488,5,0.007979012302,,Live,,Lycodes; Beringraja binoculata; Pleuronectidae; Sebastolobus; Hippoglossus stenolepis; Glyptocephalus zachirus,,Mud-sand
D20220702-T231920,Eastern Gulf of Alaska,,59.52072,-143.20839,59.51783,-143.21259,620.347,634.393,4.017506412,,,7/2/2018,14:38:58,,,Balticina,146534,21,0.02752359906,,Live,,Sebastolobus; Teleostei; Myctophidae; Lycodes,,Mud-sand
D20220702-T231920,Eastern Gulf of Alaska,,59.52072,-143.20839,59.51783,-143.21259,620.347,634.393,4.017506412,,,7/2/2018,14:38:58,,,Pennatulacea,1367,20,0.02621295149,,Live,,Sebastolobus; Teleostei; Myctophidae; Lycodes,,Mud-sand
D20220703-T030409,Eastern Gulf of Alaska,,59.56929,-144.14425,59.57151,-144.14717,685.003,689.473,3.891603247,,,7/2/2018,18:26:12,,,Balticina,146534,9,0.014783109,,Live,,Teleostei; Sebastolobus; Macrouridae; Lycodes,,Mud-sand
D20220703-T042942,Eastern Gulf of Alaska,,59.58665,-144.24799,59.58349,-144.25532,564.328,577.684,4.180560215,,,7/2/2018,19:46:59,,,Balticina,146534,5,0.005318060209,,Live,,Sebastolobus; Agonidae; Macrouridae; Lycodes; Teleostei; Pleuronectidae,,Mud-sand
D20220703-T042942,Eastern Gulf of Alaska,,59.58665,-144.24799,59.58349,-144.25532,564.328,577.684,4.180560215,,,7/2/2018,19:46:59,,,Hexactinellida,22612,1,0.001063612042,,Live,,Sebastolobus; Agonidae; Macrouridae; Lycodes; Teleostei; Pleuronectidae,,Mud-sand
D20220703-T141052,Eastern Gulf of Alaska,,59.46281,-145.05434,59.45899,-145.06145,677.193,709.728,3.918257059,,,7/2/2018,5:35:28,,,Balticina,146534,4,0.003667437553,,Live,,Sebastolobus; Sebastolobus alascanus; Macrouridae; Lycodes; Pleuronectidae; Teleostei,,Mud-mud
D20220703-T141052,Eastern Gulf of Alaska,,59.46281,-145.05434,59.45899,-145.06145,677.193,709.728,3.918257059,,,7/2/2018,5:35:28,,,Hexactinellida,22612,1,0.0009168593881,,Live,,Sebastolobus; Sebastolobus alascanus; Macrouridae; Lycodes; Pleuronectidae; Teleostei,,Mud-mud
D20220703-T184912,Eastern Gulf of Alaska,,59.4825,-146.0481,59.48089,-146.05785,120.152,125.809,6.136808594,,,7/3/2018,9:59:03,,,Balticina,146534,62,0.0892791925,,Live,,Teleostei; Agonidae; Pleuronectidae; Macrouridae; Sebastes; Lycodes,,Sand-mud
D20220703-T184912,Eastern Gulf of Alaska,,59.4825,-146.0481,59.48089,-146.05785,120.152,125.809,6.136808594,,,7/3/2018,9:59:03,,,Pennatulacea,1367,1,0.001439986976,,Live,,Teleostei; Agonidae; Pleuronectidae; Macrouridae; Sebastes; Lycodes,,Sand-mud
D20220703-T184912,Eastern Gulf of Alaska,,59.4825,-146.0481,59.48089,-146.05785,120.152,125.809,6.136808594,,,7/3/2018,9:59:03,,,Stylasteridae,22805,1,0.001439986976,,Live,,Teleostei; Agonidae; Pleuronectidae; Macrouridae; Sebastes; Lycodes,,Sand-mud
D20220703-T202755,Eastern Gulf of Alaska,,59.29416,-146.25636,59.29281,-146.26532,388.159,410.263,4.552521918,,,7/3/2018,11:45:27,,,Balticina,146534,2,0.002318427266,,Live,,Teleostei; Pleuronectidae; Anoplopoma fimbria; Sebastes; Lycodes; Macrouridae; Glyptocephalus zachirus; Sebastolobus,,Sand-mud
D20220703-T213130,Eastern Gulf of Alaska,,59.27408,-146.34887,59.27845,-146.35392,273.168,280.73,5.259606004,,,7/3/2018,12:45:19,,,Balticina,146534,5,0.005435872901,,Live,,Agonidae; Glyptocephalus zachirus; Pleuronectidae; Sebastolobus; Teleostei,,Mud-sand
D20220703-T213130,Eastern Gulf of Alaska,,59.27408,-146.34887,59.27845,-146.35392,273.168,280.73,5.259606004,,,7/3/2018,12:45:19,,,Pennatulacea,1367,2,0.00217434916,,Live,,Agonidae; Glyptocephalus zachirus; Pleuronectidae; Sebastolobus; Teleostei,,Mud-sand
D20220703-T213130,Eastern Gulf of Alaska,,59.27408,-146.34887,59.27845,-146.35392,273.168,280.73,5.259606004,,,7/3/2018,12:45:19,,,Stylasteridae,22805,108,0.1174148547,,Live,,Agonidae; Glyptocephalus zachirus; Pleuronectidae; Sebastolobus; Teleostei,,Mud-sand
D20220703-T235001,Eastern Gulf of Alaska,,59.20379,-146.69672,59.2059,-146.70228,376.706,397.32,4.557324957,,,7/3/2018,15:05:30,,,Alcyoniidae,125269,1,0.001538990235,,Live,,Sebastes helvomaculatus; Agonidae; Zoarcoidei; Pleuronectidae; Teleostei; Sebastolobus; Microstomus pacificus,,Mud-sand
D20220703-T235001,Eastern Gulf of Alaska,,59.20379,-146.69672,59.2059,-146.70228,376.706,397.32,4.557324957,,,7/3/2018,15:05:30,,,Asbestopluma,131893,1,0.001538990235,,Live,,Sebastes helvomaculatus; Agonidae; Zoarcoidei; Pleuronectidae; Teleostei; Sebastolobus; Microstomus pacificus,,Mud-sand
D20220703-T235001,Eastern Gulf of Alaska,,59.20379,-146.69672,59.2059,-146.70228,376.706,397.32,4.557324957,,,7/3/2018,15:05:30,,,Hexactinellida,22612,1,0.001538990235,,Live,,Sebastes helvomaculatus; Agonidae; Zoarcoidei; Pleuronectidae; Teleostei; Sebastolobus; Microstomus pacificus,,Mud-sand
D20220704-T022509,Eastern Gulf of Alaska,,59.20503,-146.9993,59.20776,-147.00684,602.603,620.209,4.122406592,,,7/3/2018,17:44:33,,,Balticina,146534,1,0.001051653681,,Live,,Pleuronectidae; Sebastolobus alascanus; Anoplopoma fimbria; Microstomus pacificus; Zoarcoidei; Agonidae; Glyptocephalus zachirus; Macrouridae; Lepidopsetta; Sebastolobus,,Mud-sand
D20220704-T022509,Eastern Gulf of Alaska,,59.20503,-146.9993,59.20776,-147.00684,602.603,620.209,4.122406592,,,7/3/2018,17:44:33,,,Pennatulacea,1367,4,0.004206614723,,Live,,Pleuronectidae; Sebastolobus alascanus; Anoplopoma fimbria; Microstomus pacificus; Zoarcoidei; Agonidae; Glyptocephalus zachirus; Macrouridae; Lepidopsetta; Sebastolobus,,Mud-sand
D20220704-T040234,E Central Gulf of Alaska,,59.30268,-147.17145,59.30062,-147.17937,190.962,194.853,5.601629748,,,7/3/2018,19:02:41,,,Hexactinellida,22612,1,0.001334937323,,Live,,Zoarcoidei; Zoarcidae; Sebastolobus; Sebastes alutus; Agonidae; Pleuronectidae,,Mud-sand
D20220704-T171825,E Central Gulf of Alaska,,59.503,-147.77131,59.50116,-147.77736,114.495,117.006,7.005939474,,,7/4/2018,8:25:07,,,Balticina,146534,13,0.02449118263,,Live,,Zoarcidae; Pleuronectidae; Microstomus pacificus; Teleostei; Zoarcoidei,,Sand-mud
D20220704-T183008,E Central Gulf of Alaska,,59.60822,-147.71383,59.60365,-147.71384,113.97,116.647,7.195597707,,,7/4/2018,9:34:51,,,Balticina,146534,10,0.0156637266,,Live,,Zoarcidae; Teleostei; Zoarcoidei; Pleuronectidae,,Sand-mud
D20220704-T183008,E Central Gulf of Alaska,,59.60822,-147.71383,59.60365,-147.71384,113.97,116.647,7.195597707,,,7/4/2018,9:34:51,,,Pennatulacea,1367,1,0.00156637266,,Live,,Zoarcidae; Teleostei; Zoarcoidei; Pleuronectidae,,Sand-mud
D20220704-T230952,E Central Gulf of Alaska,,59.86563,-148.8882,59.86568,-148.89227,103.567,109.003,6.861762676,,,7/4/2018,14:32:57,,,Balticina,146534,36,0.1008896404,,Live,,Zoarcoidei; Zoarcidae; Teleostei; Sebastolobus; Pleuronectidae; Sebastes,,Mud-sand
D20220704-T230952,E Central Gulf of Alaska,,59.86563,-148.8882,59.86568,-148.89227,103.567,109.003,6.861762676,,,7/4/2018,14:32:57,,,Hexactinellida,22612,1,0.002802490011,,Live,,Zoarcoidei; Zoarcidae; Teleostei; Sebastolobus; Pleuronectidae; Sebastes,,Mud-sand
D20220704-T230952,E Central Gulf of Alaska,,59.86563,-148.8882,59.86568,-148.89227,103.567,109.003,6.861762676,,,7/4/2018,14:32:57,,,Porifera,558,1,0.002802490011,,Live,,Zoarcoidei; Zoarcidae; Teleostei; Sebastolobus; Pleuronectidae; Sebastes,,Mud-sand
D20220705-T001454,E Central Gulf of Alaska,,59.81896,-149.05711,59.81714,-149.06336,214.225,218.943,6.151978657,,,7/4/2018,15:28:03,,,Pennatulacea,1367,1,0.003156122456,,Live,,Pleuronectidae; Atheresthes; Agonidae; Teleostei; Glyptocephalus zachirus; Zoarcoidei,,Mud-sand
D20220705-T001454,E Central Gulf of Alaska,,59.81896,-149.05711,59.81714,-149.06336,214.225,218.943,6.151978657,,,7/4/2018,15:28:03,,,Virgulariidae,128488,23,0.07259081648,,Live,,Pleuronectidae; Atheresthes; Agonidae; Teleostei; Glyptocephalus zachirus; Zoarcoidei,,Mud-sand
D20220705-T135503,E Central Gulf of Alaska,,58.69708,-148.05139,58.69692,-148.04402,225.842,314.258,5.170614867,,,7/4/2018,5:16:17,,,Demospongiae,164811,3,0.003431912342,,Live,,Sebastolobus; Sebastes variegatus; Sebastolobus alascanus; Anoplopoma fimbria; Macrouridae; Sebastes; Agonidae; Pleuronectidae; Sebastes alutus; Sebastes babcocki; Sebastes melanostictus,,Rock-mixed coarse
D20220705-T135503,E Central Gulf of Alaska,,58.69708,-148.05139,58.69692,-148.04402,225.842,314.258,5.170614867,,,7/4/2018,5:16:17,,,Hexactinellida,22612,2,0.002287941562,,Live,,Sebastolobus; Sebastes variegatus; Sebastolobus alascanus; Anoplopoma fimbria; Macrouridae; Sebastes; Agonidae; Pleuronectidae; Sebastes alutus; Sebastes babcocki; Sebastes melanostictus,,Rock-mixed coarse
D20220705-T135503,E Central Gulf of Alaska,,58.69708,-148.05139,58.69692,-148.04402,225.842,314.258,5.170614867,,,7/4/2018,5:16:17,,,Pennatulacea,1367,1,0.001143970781,,Live,,Sebastolobus; Sebastes variegatus; Sebastolobus alascanus; Anoplopoma fimbria; Macrouridae; Sebastes; Agonidae; Pleuronectidae; Sebastes alutus; Sebastes babcocki; Sebastes melanostictus,,Rock-mixed coarse
D20220705-T135503,E Central Gulf of Alaska,,58.69708,-148.05139,58.69692,-148.04402,225.842,314.258,5.170614867,,,7/4/2018,5:16:17,,,Porifera,558,1,0.001143970781,,Live,,Sebastolobus; Sebastes variegatus; Sebastolobus alascanus; Anoplopoma fimbria; Macrouridae; Sebastes; Agonidae; Pleuronectidae; Sebastes alutus; Sebastes babcocki; Sebastes melanostictus,,Rock-mixed coarse
D20220705-T135503,E Central Gulf of Alaska,,58.69708,-148.05139,58.69692,-148.04402,225.842,314.258,5.170614867,,,7/4/2018,5:16:17,,,Stylasteridae,22805,25,0.02859926952,,Live,,Sebastolobus; Sebastes variegatus; Sebastolobus alascanus; Anoplopoma fimbria; Macrouridae; Sebastes; Agonidae; Pleuronectidae; Sebastes alutus; Sebastes babcocki; Sebastes melanostictus,,Rock-mixed coarse
D20220705-T160753,E Central Gulf of Alaska,,58.58315,-148.47207,58.5791,-148.47891,197.474,202.607,6.258224596,,,7/5/2018,7:18:46,,,Balticina,146534,4,0.003075056397,,Live,,Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Cottidae; Sebastolobus; Teleostei; Sebastes zacentrus; Sebastes,,Sand-mixed coarse
D20220705-T160753,E Central Gulf of Alaska,,58.58315,-148.47207,58.5791,-148.47891,197.474,202.607,6.258224596,,,7/5/2018,7:18:46,,,Demospongiae,164811,5,0.003843820496,,Live,,Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Cottidae; Sebastolobus; Teleostei; Sebastes zacentrus; Sebastes,,Sand-mixed coarse
D20220705-T160753,E Central Gulf of Alaska,,58.58315,-148.47207,58.5791,-148.47891,197.474,202.607,6.258224596,,,7/5/2018,7:18:46,,,Hexactinellida,22612,3,0.002306292298,,Live,,Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Cottidae; Sebastolobus; Teleostei; Sebastes zacentrus; Sebastes,,Sand-mixed coarse
D20220705-T160753,E Central Gulf of Alaska,,58.58315,-148.47207,58.5791,-148.47891,197.474,202.607,6.258224596,,,7/5/2018,7:18:46,,,Pennatulacea,1367,5,0.003843820496,,Live,,Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Cottidae; Sebastolobus; Teleostei; Sebastes zacentrus; Sebastes,,Sand-mixed coarse
D20220705-T160753,E Central Gulf of Alaska,,58.58315,-148.47207,58.5791,-148.47891,197.474,202.607,6.258224596,,,7/5/2018,7:18:46,,,Stylasteridae,22805,107,0.08225775862,,Live,,Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Cottidae; Sebastolobus; Teleostei; Sebastes zacentrus; Sebastes,,Sand-mixed coarse
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Balticina,146534,19,0.02019017196,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Demospongiae,164811,8,0.008501125035,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Hexactinellida,22612,20,0.02125281259,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Pennatulacea,1367,8,0.008501125035,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
D20220705-T170634,E Central Gulf of Alaska,,58.55188,-148.56406,58.55598,-148.56205,129.093,132.156,6.10457539,,,7/5/2018,8:15:14,,,Porifera,558,3,0.003187921888,,Live,,Glyptocephalus zachirus; Teleostei; Microstomus pacificus; Sebastes zacentrus; Sebastes; Agonidae; Zoarcoidei; Zoarcidae; Hippoglossus stenolepis; Pleuronectidae,,Sand-mixed coarse
