"","ASV","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom","seq_percID","diff","top_perc"
"738","ASV287","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"739","ASV287","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"740","ASV287","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"741","ASV287","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"742","ASV287","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"743","ASV287","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"744","ASV287","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"745","ASV287","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"746","ASV287","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"747","ASV287","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"748","ASV287","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"749","ASV287","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"750","ASV287","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"751","ASV287","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,NA
"752","ASV287","Sebastes","genus","Sebastes borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"753","ASV287","Sebastes","genus","Sebastes ciliatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"754","ASV287","Sebastes","genus","Sebastes crameri","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"755","ASV287","Sebastes","genus","Sebastes diploproa","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"756","ASV287","Sebastes","genus","Sebastes mystinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"757","ASV287","Sebastes","genus","Sebastes nigrocinctus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"758","ASV287","Sebastes","genus","Sebastes polyspinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"759","ASV287","Sebastes","genus","Sebastes reedi","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"760","ASV287","Sebastes","genus","Sebastes saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"761","ASV287","Sebastes","genus","Sebastes variabilis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0.596000000000004,NA
"762","ASV288","Sebastes","genus","Sebastes borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"763","ASV288","Sebastes","genus","Sebastes saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"764","ASV289","Chauliodus macouni","species","Chauliodus macouni","Chauliodus","Stomiidae","Stomiiformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"765","ASV29","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"766","ASV290","Sebastes","genus","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"767","ASV290","Sebastes","genus","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"768","ASV290","Sebastes","genus","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"769","ASV290","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"770","ASV290","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"771","ASV290","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"772","ASV290","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"773","ASV290","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"774","ASV290","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"775","ASV290","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"776","ASV290","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"777","ASV290","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"778","ASV290","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"779","ASV290","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"780","ASV290","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"781","ASV290","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"782","ASV290","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"783","ASV291","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",99.419,0,NA
"784","ASV292","Protomyctophum thompsoni","species","Protomyctophum thompsoni","Protomyctophum","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"785","ASV293","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"786","ASV294","Rangifer tarandus","species","Rangifer tarandus","Rangifer","Cervidae","Artiodactyla","Mammalia","Chordata","Eukaryota",100,0,NA
"787","ASV296","Sebastes","genus","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"788","ASV296","Sebastes","genus","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"789","ASV296","Sebastes","genus","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"790","ASV296","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"791","ASV296","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"792","ASV296","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"793","ASV296","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"794","ASV296","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"795","ASV296","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"796","ASV296","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"797","ASV296","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"798","ASV296","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"799","ASV296","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"800","ASV296","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"801","ASV296","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"802","ASV296","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"803","ASV296","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"804","ASV296","Sebastes","genus","Sebastes borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"805","ASV296","Sebastes","genus","Sebastes ciliatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"806","ASV296","Sebastes","genus","Sebastes crameri","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"807","ASV296","Sebastes","genus","Sebastes diploproa","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"808","ASV296","Sebastes","genus","Sebastes mystinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"809","ASV296","Sebastes","genus","Sebastes nigrocinctus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"810","ASV296","Sebastes","genus","Sebastes polyspinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"811","ASV296","Sebastes","genus","Sebastes reedi","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"812","ASV296","Sebastes","genus","Sebastes saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"813","ASV296","Sebastes","genus","Sebastes variabilis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"814","ASV298","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"815","ASV3","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"816","ASV30","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"817","ASV300","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",99.415,0,NA
"818","ASV301","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"819","ASV302","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",98.837,0,NA
"820","ASV304","Pleuronectidae","family","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,0,NA
"821","ASV304","Pleuronectidae","family","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.225,0.591999999999999,NA
"822","ASV306","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.405,0,NA
"823","ASV307","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"824","ASV308","Hippoglossus stenolepis","species","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,NA
"825","ASV309","Sebastes","genus","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"826","ASV309","Sebastes","genus","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"827","ASV309","Sebastes","genus","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"828","ASV309","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"829","ASV309","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"830","ASV309","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"831","ASV309","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"832","ASV309","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"833","ASV309","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"834","ASV309","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"835","ASV309","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"836","ASV309","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"837","ASV309","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"838","ASV309","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"839","ASV309","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"840","ASV309","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"841","ASV309","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"842","ASV31","Microstomus pacificus","species","Microstomus pacificus","Microstomus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,NA
"843","ASV311","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",99.415,0,NA
"844","ASV312","Canis lupus","species","Canis lupus","Canis","Canidae","Carnivora","Mammalia","Chordata","Eukaryota",100,0,NA
"845","ASV313","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"846","ASV315","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"847","ASV316","Canis lupus","species","Canis lupus","Canis","Canidae","Carnivora","Mammalia","Chordata","Eukaryota",100,0,NA
"848","ASV319","Hydrolagus colliei","species","Hydrolagus colliei","Hydrolagus","Chimaeridae","Chimaeriformes","Chondrichthyes","Chordata","Eukaryota",98.901,0,NA
"849","ASV32","Ophiodon elongatus","species","Ophiodon elongatus","Ophiodon","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"850","ASV321","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",100,0,NA
"851","ASV325","Sebastes","genus","Sebastes saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.93,0,NA
"852","ASV325","Sebastes","genus","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"853","ASV325","Sebastes","genus","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"854","ASV325","Sebastes","genus","Sebastes auriculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"855","ASV325","Sebastes","genus","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"856","ASV325","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"857","ASV325","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"858","ASV325","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"859","ASV325","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"860","ASV325","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"861","ASV325","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"862","ASV325","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"863","ASV325","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"864","ASV325","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"865","ASV325","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"866","ASV325","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"867","ASV325","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"868","ASV325","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"869","ASV325","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.396,0.534000000000006,NA
"870","ASV327","Hemitripterus","genus","Hemitripterus bolini","Hemitripterus","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.471,0,NA
"871","ASV329","Sebastolobus","genus","Sebastolobus alascanus","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"872","ASV329","Sebastolobus","genus","Sebastolobus altivelis","Sebastolobus","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.429,0,NA
"873","ASV33","Malacocottus","genus","Malacocottus kincaidi","Malacocottus","Psychrolutidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"874","ASV33","Malacocottus","genus","Malacocottus zonurus","Malacocottus","Psychrolutidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"875","ASV330","Sebastes","genus","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"876","ASV330","Sebastes","genus","Sebastes borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"877","ASV330","Sebastes","genus","Sebastes nebulosus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"878","ASV330","Sebastes","genus","Sebastes saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,0,NA
"879","ASV330","Sebastes","genus","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"880","ASV330","Sebastes","genus","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"881","ASV330","Sebastes","genus","Sebastes auriculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"882","ASV330","Sebastes","genus","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"883","ASV330","Sebastes","genus","Sebastes diploproa","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"884","ASV330","Sebastes","genus","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"885","ASV330","Sebastes","genus","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"886","ASV330","Sebastes","genus","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"887","ASV330","Sebastes","genus","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"888","ASV330","Sebastes","genus","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"889","ASV330","Sebastes","genus","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"890","ASV330","Sebastes","genus","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"891","ASV330","Sebastes","genus","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"892","ASV330","Sebastes","genus","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"893","ASV330","Sebastes","genus","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"894","ASV330","Sebastes","genus","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"895","ASV330","Sebastes","genus","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"896","ASV330","Sebastes","genus","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.619,0.594999999999999,NA
"897","ASV331","Homo sapiens","species","Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","Eukaryota",98.246,0,NA
"898","ASV34","Coryphaenoides cinereus","species","Coryphaenoides cinereus","Coryphaenoides","Macrouridae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"899","ASV35","Bathylagidae","family","Bathylagus pacificus","Bathylagus","Bathylagidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"900","ASV35","Bathylagidae","family","Pseudobathylagus milleri","Pseudobathylagus","Bathylagidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"901","ASV36","Lycodes cortezianus","species","Lycodes cortezianus","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"902","ASV37","Cryptacanthodes aleutensis","species","Cryptacanthodes aleutensis","Cryptacanthodes","Cryptacanthodidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"903","ASV38","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,0,98.824
"904","ASV39","Oncorhynchus mykiss","species","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,100
"905","ASV4","Microstomus pacificus","species","Microstomus pacificus","Microstomus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"906","ASV40","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,NA
"907","ASV41","Atheresthes","genus","Atheresthes evermanni","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.415,0,NA
"908","ASV41","Atheresthes","genus","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.415,0,NA
"909","ASV43","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,0,99.412
"910","ASV44","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,100
"911","ASV45","Gadus macrocephalus","species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,100
"912","ASV46","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"913","ASV47","Melamphaes lugubris","species","Melamphaes lugubris","Melamphaes","Melamphaidae","Beryciformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"914","ASV48","Nansenia candida","species","Nansenia candida","Nansenia","Microstomatidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"915","ASV49","Pleuronectidae","family","Isopsetta isolepis","Isopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"916","ASV49","Pleuronectidae","family","Parophrys vetulus","Parophrys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
"917","ASV49","Pleuronectidae","family","Psettichthys melanostictus","Psettichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,NA
